Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN26528,2,0,0,2,Meal_Plan_2,0,Room_Type_1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
INN07783,1,0,0,1,Meal_Plan_1,0,Room_Type_1,10,2018,11,10,Online,0,0,0,120,0,Canceled
INN15707,2,0,2,4,Meal_Plan_1,0,Room_Type_1,125,2017,7,15,Online,0,0,0,76.5,0,Canceled
INN08777,1,0,0,2,Not_Selected,0,Room_Type_1,25,2018,2,16,Online,0,0,0,56.98,0,Canceled
INN12080,2,0,0,1,Not_Selected,0,Room_Type_1,30,2018,5,21,Online,0,0,0,116.1,0,Canceled
INN30306,2,1,1,4,Not_Selected,0,Room_Type_1,220,2018,10,24,Online,0,0,0,118.25,1,Canceled
INN06660,2,0,2,2,Meal_Plan_1,0,Room_Type_1,297,2018,10,23,Online,0,0,0,90.95,0,Canceled
INN17440,2,0,2,2,Not_Selected,0,Room_Type_1,110,2018,4,9,Online,0,0,0,76.5,1,Canceled
INN25152,2,0,2,2,Not_Selected,0,Room_Type_1,158,2018,7,24,Online,0,0,0,89.25,0,Canceled
INN28148,2,0,0,4,Meal_Plan_1,0,Room_Type_1,135,2017,10,7,Online,0,0,0,89.25,0,Canceled
INN12711,1,0,0,2,Meal_Plan_1,0,Room_Type_1,167,2018,10,5,Offline,0,0,0,78.2,0,Canceled
INN20699,2,0,0,1,Meal_Plan_1,0,Room_Type_1,14,2017,11,4,Online,0,0,0,87,1,Canceled
INN02419,2,0,0,4,Meal_Plan_1,0,Room_Type_1,235,2018,9,28,Online,0,0,0,119.85,0,Canceled
INN20498,2,0,1,1,Meal_Plan_2,0,Room_Type_1,247,2018,6,6,Offline,0,0,0,115,1,Canceled
INN32372,2,0,0,1,Not_Selected,0,Room_Type_1,84,2018,12,22,Online,0,0,0,79.2,0,Canceled
INN21293,2,0,2,4,Meal_Plan_1,0,Room_Type_1,164,2018,8,14,Online,0,0,0,106.53,0,Canceled
INN32504,2,0,0,1,Meal_Plan_1,0,Room_Type_1,87,2017,9,11,Corporate,0,0,0,100,0,Canceled
INN24954,2,0,1,2,Meal_Plan_2,0,Room_Type_1,315,2018,9,30,Offline,0,0,0,160,0,Canceled
INN06697,2,0,1,2,Meal_Plan_1,0,Room_Type_1,205,2018,9,5,Online,0,0,0,126.9,2,Canceled
INN14198,1,0,0,2,Meal_Plan_1,0,Room_Type_1,103,2018,4,19,Offline,0,0,0,115,0,Canceled
INN18663,2,0,1,1,Meal_Plan_2,0,Room_Type_1,301,2018,7,30,Offline,0,0,0,115,1,Canceled
INN31383,2,0,0,1,Not_Selected,0,Room_Type_1,63,2018,9,3,Online,0,0,0,99,0,Canceled
INN35754,2,0,1,2,Meal_Plan_1,0,Room_Type_1,128,2018,6,20,Online,0,0,0,120,0,Canceled
INN00929,3,0,1,2,Meal_Plan_1,0,Room_Type_4,99,2018,5,13,Online,0,0,0,159.3,0,Canceled
INN00193,2,0,0,4,Meal_Plan_1,0,Room_Type_1,86,2018,4,6,Online,0,0,0,84.58,0,Canceled
INN14071,2,0,0,1,Meal_Plan_1,0,Room_Type_1,218,2018,8,6,Online,0,0,0,96.3,1,Canceled
INN01073,2,0,2,1,Meal_Plan_2,0,Room_Type_1,110,2017,7,25,Online,0,0,0,94.5,0,Canceled
INN10921,2,0,2,3,Meal_Plan_1,0,Room_Type_1,303,2018,8,19,Offline,0,0,0,78,0,Canceled
INN19306,2,1,1,1,Meal_Plan_1,0,Room_Type_1,119,2018,12,24,Online,0,0,0,109.8,0,Canceled
INN23942,2,0,1,2,Meal_Plan_1,0,Room_Type_4,189,2018,10,28,Online,0,0,0,109.8,0,Canceled
INN09002,2,0,1,2,Meal_Plan_1,0,Room_Type_1,168,2018,4,22,Offline,0,0,0,85,0,Canceled
INN10856,2,0,0,1,Not_Selected,0,Room_Type_1,184,2018,10,12,Online,0,0,0,98.1,0,Canceled
INN28160,2,0,0,3,Meal_Plan_1,0,Room_Type_1,183,2018,9,8,Offline,0,0,0,110,1,Canceled
INN14879,2,0,2,2,Meal_Plan_1,0,Room_Type_1,60,2018,3,20,Offline,0,0,0,75,0,Canceled
INN23356,2,0,0,3,Meal_Plan_1,0,Room_Type_1,204,2018,5,5,Offline,0,0,0,100,0,Canceled
INN02273,1,0,5,10,Meal_Plan_1,0,Room_Type_1,11,2018,5,9,Aviation,0,0,0,95,0,Canceled
INN01657,2,0,0,3,Meal_Plan_1,0,Room_Type_1,276,2018,9,22,Online,0,0,0,116.33,0,Canceled
INN24243,2,0,1,1,Meal_Plan_1,0,Room_Type_1,60,2017,9,21,Offline,0,0,0,48,0,Canceled
INN19498,2,0,0,2,Meal_Plan_1,0,Room_Type_1,245,2018,6,17,Offline,0,0,0,75,0,Canceled
INN13200,2,0,1,3,Meal_Plan_2,0,Room_Type_1,210,2017,10,8,Offline,0,0,0,86,0,Canceled
INN13245,1,0,0,4,Meal_Plan_1,0,Room_Type_4,191,2018,8,30,Online,0,0,0,84.43,2,Canceled
INN30877,2,0,1,2,Meal_Plan_1,0,Room_Type_1,31,2018,9,16,Offline,0,0,0,75,0,Canceled
INN13121,2,0,1,2,Meal_Plan_1,0,Room_Type_1,273,2018,5,13,Offline,0,0,0,95,0,Canceled
INN13312,2,0,0,3,Meal_Plan_1,0,Room_Type_1,172,2018,8,23,Online,0,0,0,102.3,0,Canceled
INN25056,1,0,0,2,Meal_Plan_2,0,Room_Type_1,346,2018,9,13,Online,0,0,0,3,0,Canceled
INN18424,2,0,0,1,Meal_Plan_2,0,Room_Type_1,100,2017,10,16,Offline,0,0,0,108,0,Canceled
INN35987,2,0,0,2,Meal_Plan_2,0,Room_Type_1,256,2018,6,15,Offline,0,0,0,115,1,Canceled
INN07610,2,0,1,2,Meal_Plan_1,0,Room_Type_1,193,2018,6,20,Online,0,0,0,120,0,Canceled
INN18036,1,0,2,2,Meal_Plan_1,0,Room_Type_1,162,2018,10,14,Offline,0,0,0,115,0,Canceled
INN09580,2,0,1,3,Not_Selected,0,Room_Type_1,100,2018,9,5,Online,0,0,0,91.51,1,Canceled
INN30174,1,0,0,2,Meal_Plan_1,0,Room_Type_1,29,2018,10,20,Online,0,0,0,129,1,Canceled
INN02164,2,0,2,2,Meal_Plan_1,0,Room_Type_1,98,2018,4,9,Online,0,0,0,86.7,1,Canceled
INN06383,2,0,2,2,Meal_Plan_1,0,Room_Type_1,60,2018,3,20,Online,0,0,0,75,0,Canceled
INN12995,2,0,0,4,Meal_Plan_1,0,Room_Type_4,190,2018,6,8,Online,0,0,0,90.65,2,Canceled
INN29957,2,0,1,2,Meal_Plan_1,0,Room_Type_1,159,2018,9,19,Offline,0,0,0,144,0,Canceled
INN26638,2,2,0,3,Meal_Plan_1,0,Room_Type_6,101,2018,6,28,Online,0,0,0,186.3,0,Canceled
INN31689,1,0,0,2,Meal_Plan_1,0,Room_Type_1,188,2018,6,15,Offline,0,0,0,130,0,Canceled
INN23906,2,0,2,5,Meal_Plan_1,0,Room_Type_4,171,2018,7,20,Online,0,0,0,106.13,1,Canceled
INN20054,1,0,1,2,Meal_Plan_1,0,Room_Type_1,180,2018,10,10,Offline,0,0,0,120,1,Canceled
INN26115,2,0,1,3,Meal_Plan_1,0,Room_Type_1,166,2018,7,7,Online,0,0,0,90.95,0,Canceled
INN26277,2,0,0,4,Meal_Plan_1,0,Room_Type_4,137,2018,6,28,Online,0,0,0,103.7,1,Canceled
INN12511,2,0,2,3,Meal_Plan_1,0,Room_Type_1,235,2018,8,12,Online,0,0,0,90.95,1,Canceled
INN27912,2,0,2,3,Meal_Plan_1,0,Room_Type_1,120,2018,3,27,Online,0,0,0,84.15,0,Canceled
INN23244,2,0,0,2,Meal_Plan_2,0,Room_Type_1,292,2018,7,21,Offline,0,0,0,115,0,Canceled
INN17731,2,1,2,3,Meal_Plan_1,0,Room_Type_5,52,2018,10,23,Online,0,0,0,145.24,0,Canceled
INN13584,2,0,2,0,Meal_Plan_2,0,Room_Type_1,386,2018,10,23,Offline,0,0,0,115,1,Canceled
INN29941,2,0,0,2,Meal_Plan_2,0,Room_Type_1,35,2018,3,16,Online,0,0,0,116.1,0,Canceled
INN30994,2,0,1,2,Meal_Plan_1,0,Room_Type_1,34,2018,8,1,Online,0,0,0,135.9,0,Canceled
INN22984,1,0,0,2,Meal_Plan_1,0,Room_Type_1,188,2018,6,15,Offline,0,0,0,130,0,Canceled
INN32489,2,0,1,2,Not_Selected,0,Room_Type_1,24,2018,10,3,Online,0,0,0,116.1,0,Canceled
INN20230,2,0,1,2,Meal_Plan_1,0,Room_Type_1,49,2018,3,4,Online,0,0,0,78.3,0,Canceled
INN35644,2,0,0,2,Meal_Plan_2,0,Room_Type_1,256,2018,6,15,Offline,0,0,0,115,1,Canceled
INN02810,2,0,1,2,Meal_Plan_1,0,Room_Type_1,78,2018,3,25,Online,0,0,0,100,0,Canceled
INN27627,2,0,2,4,Meal_Plan_1,0,Room_Type_4,307,2018,9,11,Online,0,0,0,108,0,Canceled
INN35230,2,0,0,4,Meal_Plan_1,0,Room_Type_1,259,2018,10,5,Offline,0,0,0,89,0,Canceled
INN05138,2,0,1,2,Meal_Plan_1,0,Room_Type_1,243,2018,9,9,Online,0,0,0,106.2,2,Canceled
INN23710,2,0,4,10,Not_Selected,0,Room_Type_1,116,2018,4,26,Online,0,0,0,86.21,0,Canceled
INN01650,3,0,1,1,Meal_Plan_1,0,Room_Type_4,45,2018,4,30,Online,0,0,0,159.3,0,Canceled
INN36009,2,0,1,1,Meal_Plan_1,0,Room_Type_4,267,2018,10,1,Online,0,0,0,115.2,0,Canceled
INN01897,2,0,0,4,Meal_Plan_1,0,Room_Type_1,223,2018,8,30,Online,0,0,0,90.95,2,Canceled
INN03249,3,0,0,2,Meal_Plan_1,0,Room_Type_4,199,2018,11,16,Online,0,0,0,140,0,Canceled
INN13701,3,0,2,5,Meal_Plan_1,0,Room_Type_4,116,2018,8,5,Online,0,0,0,145.41,0,Canceled
INN24687,2,0,0,2,Not_Selected,0,Room_Type_1,79,2018,11,25,Online,0,0,0,88,1,Canceled
INN18410,2,0,0,2,Meal_Plan_1,0,Room_Type_1,308,2018,11,25,Offline,0,0,0,52,0,Canceled
INN35898,2,0,2,1,Not_Selected,0,Room_Type_1,183,2018,10,29,Online,0,0,0,80.1,2,Canceled
INN10347,2,0,2,0,Not_Selected,0,Room_Type_1,14,2018,4,3,Online,0,0,0,89,1,Canceled
INN21796,2,0,2,5,Not_Selected,0,Room_Type_1,15,2018,11,22,Online,0,0,0,77.35,2,Canceled
INN30529,2,0,0,2,Meal_Plan_2,0,Room_Type_1,292,2018,7,21,Offline,0,0,0,115,0,Canceled
INN32091,2,0,2,5,Meal_Plan_1,0,Room_Type_1,234,2018,9,12,Online,0,0,0,105.04,0,Canceled
INN28340,2,1,2,2,Meal_Plan_1,0,Room_Type_1,42,2018,3,20,Online,0,0,0,113.6,0,Canceled
INN06695,0,2,2,5,Meal_Plan_1,0,Room_Type_2,179,2018,9,2,Online,0,0,0,121.01,0,Canceled
INN00383,2,2,2,2,Meal_Plan_1,0,Room_Type_6,32,2018,12,2,Online,0,0,0,147.9,0,Canceled
INN30542,2,0,2,1,Meal_Plan_1,0,Room_Type_1,9,2018,6,12,Online,0,0,0,123.33,0,Canceled
INN26584,2,0,0,3,Meal_Plan_1,0,Room_Type_1,204,2018,5,5,Offline,0,0,0,100,0,Canceled
INN17365,2,0,0,1,Meal_Plan_1,0,Room_Type_1,180,2017,10,16,Offline,0,0,0,70,0,Canceled
INN03198,1,0,0,2,Meal_Plan_1,0,Room_Type_1,164,2017,10,2,Online,0,0,0,100,0,Canceled
INN27582,2,0,2,2,Meal_Plan_1,0,Room_Type_1,220,2018,12,30,Online,0,0,0,84.15,1,Canceled
INN06027,2,0,0,2,Meal_Plan_1,0,Room_Type_2,330,2018,10,14,Online,0,0,0,106.7,1,Canceled
INN19853,2,0,1,3,Meal_Plan_1,0,Room_Type_1,130,2018,5,12,Online,0,0,0,104.55,0,Canceled
INN13684,2,0,0,2,Meal_Plan_1,0,Room_Type_1,211,2018,5,20,Offline,0,0,0,100,0,Canceled
INN16391,1,0,2,4,Meal_Plan_1,0,Room_Type_1,69,2018,6,12,Offline,0,0,0,120,0,Canceled
INN28333,2,0,1,5,Meal_Plan_1,0,Room_Type_1,124,2018,8,8,Online,0,0,0,114.3,0,Canceled
INN29304,2,0,0,4,Meal_Plan_1,0,Room_Type_1,133,2018,8,23,Online,0,0,0,100.8,0,Canceled
INN23578,2,0,0,3,Meal_Plan_1,0,Room_Type_1,197,2018,8,18,Offline,0,0,0,112,1,Canceled
INN23491,2,0,0,3,Meal_Plan_1,0,Room_Type_1,279,2018,10,12,Offline,0,0,0,110,0,Canceled
INN27434,2,1,2,2,Meal_Plan_1,0,Room_Type_1,32,2018,7,3,Online,0,0,0,152.1,0,Canceled
INN17115,2,0,2,5,Meal_Plan_1,0,Room_Type_1,103,2018,3,21,Online,0,0,0,83.66,1,Canceled
INN24875,1,0,2,2,Meal_Plan_1,0,Room_Type_1,104,2018,4,15,Online,0,0,0,76.5,0,Canceled
INN11167,2,0,0,2,Not_Selected,0,Room_Type_1,252,2018,11,15,Online,0,0,0,67.5,0,Canceled
INN17605,2,0,1,2,Meal_Plan_1,0,Room_Type_1,93,2018,10,31,Online,0,0,0,90.3,2,Canceled
INN32340,2,0,1,3,Meal_Plan_1,0,Room_Type_1,18,2017,8,31,Online,0,0,0,101.25,1,Canceled
INN20222,2,0,2,1,Meal_Plan_2,0,Room_Type_1,103,2017,7,18,Offline,0,0,0,94.5,0,Canceled
INN07623,2,0,0,1,Meal_Plan_1,0,Room_Type_4,56,2018,6,4,Online,0,0,0,140.4,0,Canceled
INN18743,2,0,1,3,Not_Selected,0,Room_Type_1,57,2018,12,26,Online,0,0,0,88.4,0,Canceled
INN01212,2,0,2,2,Meal_Plan_1,0,Room_Type_1,28,2018,4,17,Online,0,0,0,101.8,0,Canceled
INN02864,3,0,2,3,Meal_Plan_1,0,Room_Type_4,54,2018,9,2,Online,0,0,0,139.86,0,Canceled
INN30347,2,0,1,1,Meal_Plan_2,0,Room_Type_1,301,2018,7,30,Offline,0,0,0,115,1,Canceled
INN12749,2,0,1,1,Not_Selected,0,Room_Type_1,268,2018,10,1,Online,0,0,0,95.4,0,Canceled
INN26760,2,0,0,3,Not_Selected,0,Room_Type_1,118,2018,10,25,Online,0,0,0,80.1,2,Canceled
INN31930,3,0,0,3,Meal_Plan_1,0,Room_Type_4,55,2018,9,20,Online,0,0,0,168.3,0,Canceled
INN30492,1,0,2,5,Meal_Plan_1,0,Room_Type_1,216,2018,11,6,Online,0,0,0,172.23,0,Canceled
INN31251,2,0,1,2,Meal_Plan_1,0,Room_Type_4,88,2018,7,15,Offline,0,0,0,82.45,0,Canceled
INN27162,3,0,2,1,Meal_Plan_1,0,Room_Type_1,42,2018,3,5,Offline,0,0,0,106.2,0,Canceled
INN02740,1,0,2,1,Meal_Plan_1,0,Room_Type_1,35,2018,4,17,Online,0,0,0,93.9,0,Canceled
INN12833,2,0,2,3,Meal_Plan_1,0,Room_Type_1,40,2018,5,21,Online,0,0,0,126.9,0,Canceled
INN23728,2,0,2,5,Not_Selected,0,Room_Type_1,94,2018,4,7,Online,0,0,0,75.89,1,Canceled
INN01474,2,1,0,3,Meal_Plan_1,0,Room_Type_1,172,2018,10,4,Online,0,0,0,125.1,0,Canceled
INN27538,2,0,1,2,Meal_Plan_1,0,Room_Type_1,40,2018,2,12,Online,0,0,0,78.3,1,Canceled
INN24430,2,1,0,2,Meal_Plan_1,0,Room_Type_1,33,2018,7,19,Online,0,0,0,134.1,0,Canceled
INN30154,2,0,0,2,Meal_Plan_1,0,Room_Type_1,308,2018,11,25,Offline,0,0,0,52,0,Canceled
INN13002,1,0,0,1,Meal_Plan_1,0,Room_Type_1,22,2017,11,17,Corporate,0,0,0,62,0,Canceled
INN11175,1,0,2,2,Meal_Plan_1,0,Room_Type_1,162,2018,10,14,Offline,0,0,0,115,0,Canceled
INN04077,2,0,2,3,Meal_Plan_1,0,Room_Type_1,159,2018,9,16,Online,0,0,0,130.14,2,Canceled
INN06478,2,0,1,3,Meal_Plan_1,0,Room_Type_4,60,2018,9,5,Online,0,0,0,123.98,1,Canceled
INN18328,2,0,1,4,Not_Selected,0,Room_Type_1,148,2018,8,22,Online,0,0,0,90.9,0,Canceled
INN21166,1,0,1,2,Meal_Plan_1,0,Room_Type_1,12,2018,3,7,Online,0,0,0,85,0,Canceled
INN29641,2,0,0,2,Meal_Plan_2,0,Room_Type_1,292,2018,7,21,Offline,0,0,0,115,0,Canceled
INN08246,1,0,2,2,Meal_Plan_1,0,Room_Type_4,105,2018,7,2,Online,0,0,0,138.55,0,Canceled
INN16791,2,0,1,1,Meal_Plan_2,0,Room_Type_1,301,2018,7,30,Offline,0,0,0,109,0,Canceled
INN30275,2,0,0,4,Not_Selected,0,Room_Type_1,18,2017,9,9,Online,0,0,0,93,0,Canceled
INN30783,2,2,1,1,Meal_Plan_1,0,Room_Type_6,5,2017,8,15,Online,0,0,0,162,1,Canceled
INN06231,2,0,0,1,Meal_Plan_1,0,Room_Type_4,53,2018,4,2,Online,0,0,0,123.3,0,Canceled
INN15975,2,0,0,2,Not_Selected,0,Room_Type_1,9,2018,9,15,Online,0,0,0,149,1,Canceled
INN30036,2,0,0,2,Meal_Plan_1,0,Room_Type_1,169,2018,6,30,Online,0,0,0,96.3,0,Canceled
INN13797,2,0,0,2,Meal_Plan_2,0,Room_Type_1,346,2018,9,13,Offline,0,0,0,115,1,Canceled
INN32312,2,0,2,2,Meal_Plan_2,0,Room_Type_1,169,2018,4,22,Offline,0,0,0,106,0,Canceled
INN23341,2,1,1,1,Meal_Plan_1,0,Room_Type_1,113,2018,8,1,Online,0,0,0,121.5,0,Canceled
INN34471,2,0,1,0,Not_Selected,0,Room_Type_1,0,2018,8,1,Online,0,0,0,109,1,Canceled
INN32901,2,0,2,1,Not_Selected,0,Room_Type_1,205,2018,8,21,Online,0,0,0,94.5,1,Canceled
INN03803,2,1,2,4,Meal_Plan_1,0,Room_Type_4,199,2018,12,28,Online,0,0,0,98.18,0,Canceled
INN24640,1,0,0,1,Not_Selected,0,Room_Type_1,0,2018,9,29,Online,0,0,0,118.09,0,Canceled
INN22267,2,2,0,4,Meal_Plan_1,0,Room_Type_6,210,2018,8,2,Online,0,0,0,167.95,0,Canceled
INN22881,2,0,2,4,Meal_Plan_1,0,Room_Type_2,292,2018,10,23,Online,0,0,0,163.63,1,Canceled
INN24827,1,0,0,3,Meal_Plan_1,0,Room_Type_1,308,2018,11,23,Online,0,0,0,78.3,2,Canceled
INN06751,3,0,2,4,Meal_Plan_1,0,Room_Type_7,6,2018,5,20,Online,0,0,0,197.12,0,Canceled
INN08547,2,0,1,2,Meal_Plan_1,0,Room_Type_1,305,2018,11,4,Offline,0,0,0,89,0,Canceled
INN09278,2,0,0,2,Meal_Plan_1,0,Room_Type_1,217,2018,9,15,Online,0,0,0,126.9,2,Canceled
INN04706,2,0,0,3,Meal_Plan_1,0,Room_Type_1,55,2018,3,22,Online,0,0,0,99,1,Canceled
INN22975,1,0,0,2,Meal_Plan_1,0,Room_Type_1,188,2018,6,15,Offline,0,0,0,130,0,Canceled
INN04666,2,0,1,4,Not_Selected,0,Room_Type_1,174,2018,7,13,Online,0,0,0,80.75,0,Canceled
INN10907,2,0,1,3,Meal_Plan_1,0,Room_Type_1,266,2018,12,26,Online,0,0,0,73.95,0,Canceled
INN17301,2,0,1,2,Meal_Plan_1,0,Room_Type_4,189,2018,10,28,Online,0,0,0,109.8,0,Canceled
INN09572,2,0,1,3,Not_Selected,0,Room_Type_1,217,2018,9,29,Online,0,0,0,101.15,0,Canceled
INN00249,2,0,1,2,Meal_Plan_1,0,Room_Type_1,21,2018,8,15,Online,0,0,0,151,0,Canceled
INN19952,2,0,0,1,Meal_Plan_1,0,Room_Type_1,180,2017,10,16,Offline,0,0,0,70,0,Canceled
INN21943,3,0,0,5,Meal_Plan_1,0,Room_Type_4,142,2018,7,12,Online,0,0,0,130.05,0,Canceled
INN06162,2,0,2,2,Meal_Plan_1,0,Room_Type_4,50,2018,3,11,Online,0,0,0,82.45,0,Canceled
INN14290,2,0,1,1,Not_Selected,0,Room_Type_1,238,2018,12,31,Online,0,0,0,78.3,0,Canceled
INN31098,2,0,0,2,Not_Selected,0,Room_Type_1,44,2018,2,12,Online,0,0,0,67.5,0,Canceled
INN17603,2,0,1,1,Meal_Plan_2,0,Room_Type_1,247,2018,6,6,Offline,0,0,0,111,1,Canceled
INN02245,1,0,0,2,Meal_Plan_1,0,Room_Type_1,172,2018,6,24,Online,0,0,0,95,0,Canceled
INN18145,1,0,0,3,Meal_Plan_1,0,Room_Type_1,166,2018,11,1,Offline,0,0,0,110,0,Canceled
INN02657,2,0,0,2,Meal_Plan_1,0,Room_Type_4,79,2018,3,4,Online,0,0,0,87.3,0,Canceled
INN04621,2,0,0,2,Meal_Plan_1,0,Room_Type_1,235,2018,9,28,Online,0,0,0,97.71,0,Canceled
INN20987,2,0,0,3,Meal_Plan_1,0,Room_Type_4,119,2018,10,27,Online,0,0,0,104.4,1,Canceled
INN35190,2,0,1,2,Meal_Plan_1,0,Room_Type_1,418,2018,9,26,Offline,0,0,0,75,0,Canceled
INN09885,2,0,0,4,Not_Selected,0,Room_Type_1,33,2018,3,2,Online,0,0,0,73.1,0,Canceled
INN26340,2,0,0,3,Meal_Plan_1,0,Room_Type_1,147,2017,8,11,Online,0,0,0,76.5,0,Canceled
INN23226,2,0,2,2,Meal_Plan_1,0,Room_Type_1,39,2018,7,2,Online,0,0,0,117.9,0,Canceled
INN15233,1,0,2,1,Meal_Plan_1,0,Room_Type_1,20,2018,3,6,Online,0,0,0,85,0,Canceled
INN34217,2,0,1,4,Meal_Plan_2,0,Room_Type_1,9,2017,9,7,Offline,0,0,0,116.04,0,Canceled
INN01857,1,0,2,4,Meal_Plan_1,0,Room_Type_1,69,2018,6,12,Online,0,0,0,120,0,Canceled
INN04232,2,0,0,1,Meal_Plan_1,0,Room_Type_4,37,2018,5,27,Online,0,0,0,140.4,0,Canceled
INN26313,1,0,0,2,Meal_Plan_1,0,Room_Type_1,188,2018,6,15,Offline,0,0,0,130,0,Canceled
INN17713,2,0,2,1,Meal_Plan_1,0,Room_Type_1,6,2018,9,18,Online,0,0,0,162.33,0,Canceled
INN21028,1,0,1,2,Meal_Plan_1,0,Room_Type_1,114,2018,7,1,Offline,0,0,0,75,0,Canceled
INN28993,2,0,1,1,Meal_Plan_2,0,Room_Type_1,301,2018,7,30,Offline,0,0,0,115,1,Canceled
INN02841,2,0,0,2,Meal_Plan_1,0,Room_Type_1,88,2018,12,1,Online,0,0,0,93.6,0,Canceled
INN34180,2,0,0,2,Meal_Plan_2,0,Room_Type_1,292,2018,7,21,Offline,0,0,0,115,0,Canceled
INN31734,2,0,1,0,Meal_Plan_1,0,Room_Type_1,258,2018,10,16,Offline,0,0,0,110,0,Canceled
INN23936,2,0,0,2,Meal_Plan_1,0,Room_Type_1,185,2018,5,6,Online,0,0,0,81.77,2,Canceled
INN12952,2,0,2,2,Meal_Plan_1,0,Room_Type_1,107,2017,12,18,Online,0,0,0,55.63,0,Canceled
INN34474,2,0,2,3,Meal_Plan_1,0,Room_Type_4,118,2018,10,27,Online,0,0,0,123.3,0,Canceled
INN13458,2,0,2,4,Meal_Plan_1,0,Room_Type_4,34,2017,10,7,Offline,0,0,0,70.83,0,Canceled
INN06036,2,0,0,3,Meal_Plan_1,0,Room_Type_1,271,2018,9,21,Online,0,0,0,101.33,1,Canceled
INN20557,2,0,0,2,Meal_Plan_1,0,Room_Type_1,70,2018,3,3,Online,0,0,0,78.3,0,Canceled
INN00377,2,0,0,2,Meal_Plan_1,0,Room_Type_4,115,2018,10,27,Online,0,0,0,104.4,0,Canceled
INN16694,2,0,4,6,Not_Selected,0,Room_Type_1,196,2018,9,4,Online,0,0,0,102.85,0,Canceled
INN16550,3,0,1,0,Meal_Plan_1,0,Room_Type_4,21,2018,5,16,Online,0,0,0,157,0,Canceled
INN27803,2,0,0,1,Meal_Plan_1,0,Room_Type_1,9,2018,5,31,Online,0,0,0,111.35,0,Canceled
INN12333,2,0,2,1,Meal_Plan_1,0,Room_Type_1,85,2017,7,5,Online,0,0,0,52.36,0,Canceled
INN13251,2,1,1,3,Meal_Plan_1,0,Room_Type_1,45,2018,6,30,Online,0,0,0,126.9,1,Canceled
INN02072,2,0,1,3,Meal_Plan_1,0,Room_Type_1,124,2018,4,14,Online,0,0,0,87.55,0,Canceled
INN36063,2,0,1,2,Not_Selected,0,Room_Type_1,160,2018,7,25,Online,0,0,0,94.5,0,Canceled
INN31059,2,0,2,1,Meal_Plan_1,0,Room_Type_1,201,2018,10,16,Online,0,0,0,96.3,2,Canceled
INN00639,3,0,0,4,Meal_Plan_1,0,Room_Type_4,137,2018,8,24,Online,0,0,0,130.95,0,Canceled
INN24154,2,0,0,1,Not_Selected,0,Room_Type_1,218,2018,9,29,Online,0,0,0,116.1,2,Canceled
INN31877,2,0,1,2,Meal_Plan_1,0,Room_Type_1,171,2018,9,16,Online,0,0,0,126.9,0,Canceled
INN11673,1,0,2,4,Meal_Plan_1,0,Room_Type_1,245,2018,7,6,Offline,0,0,0,110,0,Canceled
INN05446,1,0,1,4,Meal_Plan_1,0,Room_Type_7,29,2018,9,28,Online,0,0,0,279.2,1,Canceled
INN20679,3,0,1,4,Meal_Plan_1,0,Room_Type_4,195,2018,8,8,Online,0,0,0,130.05,0,Canceled
INN06473,2,0,1,2,Meal_Plan_1,0,Room_Type_1,170,2018,8,1,Online,0,0,0,105.3,0,Canceled
INN03421,2,0,2,0,Meal_Plan_1,0,Room_Type_1,146,2018,4,24,Online,0,0,0,95,0,Canceled
INN32179,2,0,2,3,Meal_Plan_1,0,Room_Type_4,105,2018,7,31,Online,0,0,0,139.5,0,Canceled
INN14912,2,0,1,1,Meal_Plan_2,0,Room_Type_1,247,2018,6,6,Offline,0,0,0,115,1,Canceled
INN16429,2,0,0,2,Meal_Plan_2,0,Room_Type_1,239,2018,6,15,Offline,0,0,0,112.2,0,Canceled
INN10199,2,0,2,1,Meal_Plan_1,0,Room_Type_1,18,2018,3,19,Online,0,0,0,113.67,0,Canceled
INN31492,2,1,2,0,Meal_Plan_1,0,Room_Type_1,104,2018,12,4,Online,0,0,0,109.8,1,Canceled
INN26435,1,0,1,2,Meal_Plan_1,0,Room_Type_5,213,2018,9,26,Corporate,0,0,0,106,0,Canceled
INN15868,2,2,0,1,Meal_Plan_1,0,Room_Type_7,116,2018,8,12,Online,0,0,0,202.74,1,Canceled
INN12489,1,0,2,4,Meal_Plan_1,0,Room_Type_1,69,2018,6,12,Offline,0,0,0,120,0,Canceled
INN11010,1,0,0,2,Meal_Plan_1,0,Room_Type_1,188,2018,6,15,Offline,0,0,0,130,0,Canceled
INN03400,2,0,1,3,Meal_Plan_1,0,Room_Type_4,20,2018,9,26,Online,0,0,0,131.2,0,Canceled
INN17422,2,0,0,2,Meal_Plan_1,0,Room_Type_4,78,2018,10,7,Online,0,0,0,132.3,1,Canceled
INN32164,2,1,0,1,Not_Selected,0,Room_Type_1,30,2018,11,18,Online,0,0,0,88,1,Canceled
INN20888,2,0,2,4,Meal_Plan_1,0,Room_Type_4,99,2018,4,10,Online,0,0,0,93.78,1,Canceled
